ID	Source	Target	Type	Style	Dataset
ted_en2th_28430	MS : Right . We did a little bit of it here with 1,500 people in Long Beach , and we do it in a classroom at Harvard with about 1,000 students .	ไมเคิล : ใช ่ ครับ เราทำอันเล ็ กๆที ่ นี ่ กับคน 1,500 คนในลองบีช ( [Long Beach] , [California] ) และพวกผมทำแบบนี ้ กับชั ้ นเรียนที ่ [ม.]ฮาร ์ วาร ์ ด กับนักศึกษาประมาณ 1,000 คน	"TRANS; ENT_SPEC; ENT_HYP"	"A; A; A"	POOL
ted_en2th_27754	It cost 2.7 billion dollars .	ใช ้ งบประมาณ 2.7 พันล ้ านดอลลาร ์ [( 81,200 ล ้ านบาท )]	MEAS_CONV	A	POOL
ted_en2th_27706	( Laughter ) Now when I was a [freshman in college] , I took my first biology class .	( เสียงหัวเราะ ) เอาหละ ตอนที ่ ผมเป ็ น[นักศึกษาปี 1 ในมหาวิทยาลัย] ผมลงเรียนชีววิทยาเป ็ นครั ้ งแรก	SYS_DESC, SYS_CONV	R	POOL
ted_en2th_2667	I was swimming around in the Lofoten Islands in Norway , just inside the Arctic Circle , and the water was hovering right at freezing .	ผมว ่ ายน ้ ำแถวๆ เกาะโลโฟเทน ใน[ประเทศ]นอร ์ เวย ์ มันอยู ่ ในอาร ์ คติกเซอร ์ เคิล [( Arctic Circle )] และน ้ ำก ็ อยู ่ ในระดับจุดเยือกแข ็ ง	"ENT_HYP; TRANS"	"A; A"	POOL
ted_en2th_25629	Like I said at the beginning , imagine that all those people on the streets of Berlin in autumn of [1989] had a mobile phone in their pocket .	อย ่ างที ่ ผมบอกไปในตอนต ้ น ลองนึกภาพผู ้ คนที ่ ออกมาประท ้ วงในกรุงเบอร ์ ลิน ตอนฤดูใบไม ้ ผลิปี [พ.ศ. 2532] หากผู ้ คนเหล ่ านั ้ นมีมือถือติดตัว	MEAS_CONV	R	POOL
ted_en2th_25139	They brood in a town 150 miles away , where the soil conditions are better for building nests .	พวกมันทำรังอยู ่ ในเมือง ที ่ ห ่ างออกไป 150 ไมล ์ [( 240 ก.ม. )] เพราะดินในแถบนั ้ น เหมาะสำหรับการทำรังมากกว ่ า	MEAS_CONV	A	POOL
ted_en2th_25021	So my first attempt at this was at the MIT Media Lab with Professor Hiroshi Ishii , and we built this array of 512 different electromagnets , and together they were able to move objects around on top of their surface .	ดังนั ้ น ผมจึงเริ ่ มทดลองครั ้ งแรก ที ่ มีเดียแล ็ บของ MIT [( Massachusetts Institute of Technology )] กับศาสตราจารย ์ ฮิโรชิ อิชิอิ [( Hiroshi Ishii )] เราร ่ วมกันสร ้ างแผง ที ่ ประกอบด ้ วยแม ่ เหล ็ กไฟฟ ้ า 512 ชิ ้ น และเมื ่ อนำมาอยู ่ ด ้ วยกัน มันสามารถเคลื ่ อนไหววัตถุ ที ่ อยู ่ ด ้ านบนพื ้ นผิวของมันได ้	"ENT_ACR; TRANS"	"A; A"	POOL
ted_en2th_24473	But on the more unequal end — [U.K.] , Portugal , USA , Singapore — the differences are twice as big .	แต ่ บนด ้ านที ่ เท ่ าเทียมกันน ้ อยกว ่ า — [อังกฤษ] โปรตุเกส สหรัฐอเมริกา สิงคโปร ์ — ความแตกต ่ างมากกว ่ ากันถึงสองเท ่ า	ENT_REP	R	POOL
ted_en2th_23199	One of my colleagues is a surgeon in Cedar Rapids , Iowa , and he got interested in the question of , well how many CT scans did they do for their community in Cedar Rapids ?	เพื ่ อนร ่ วมงานของผมคนหนึ ่ งเป ็ นศัลยแพทย ์ ที ่ ซีดาร ์ แรพิดส ์ [( Cedar Rapids )] [รัฐ]ไอไอว ่ า และเขาสนใจในคำถามที ่ ว ่ า พวกแพทย ์ ได ้ สั ่ งให ้ ทำ[เอ ็ กซ ์ เรย ์ คอมพิวเตอร ์] ( CT scans ) ไปกี ่ ครั ้ งแล ้ ว สำหรับชุมขนซีด ้ าร ์ แรพิดส ์ นี ้	"TRANS; ENT_HYP; ACR"	"A; A; A"	POOL
ted_en2th_23072	Ten years ago , that cost was 30 cents , six times as much .	เมื ่ อ 10 ปีที ่ แล ้ ว ต ้ นทุนนั ้ นสูงถึง 30 เซนต ์ [( 9 บาท )] สูงกว ่ าถึง 6 เท ่ า	MEAS_CONV	A	POOL
ted_en2th_22226	For example , before aerial package delivery entered our social consciousness , an autonomous fleet of flying machines built a six-meter-tall tower composed of 1,500 bricks in front of a live audience at the FRAC Centre in France , and several years ago , they started to fly with ropes .	ตัวอย ่ างเช ่ น ก ่ อนการขนส ่ งวัสดุทางอากาศ จะมาเป ็ นที ่ รู ้ จักกันในสังคมของเรา ฝูงยานบินอัตโนมัติได ้ สร ้ างหอคอยขนาดเล ็ กที ่ สูงหกเมตร ซึ ่ งประกอบไปด ้ วยอิฐกว ่ า 1500 ก ้ อน สด ๆ ต ่ อหน ้ าผู ้ ชม ที ่ [ศูนย ์ ศิลปะแฟ] ( FRAC ) ใน[ประเทศ]ฝรังเศส และสองสามปีต ่ อมา พวกมันเริ ่ มบินไปพร ้ อมกับเชือก	"ENT_DESC; ENT_HYP"	"A; A"	POOL
ted_en2th_21728	"This particular reel — it &apos;s an industrial video — but it was shown in drive-in theaters in 1961 — in the Detroit area , in fact — and it preceded Alfred Hitchcock &apos;s &quot; &quot; Psycho . &quot; &quot; ( Laughter ) So I like to think there was something going on there of the new generation of makers coming out of this , plus &quot; &quot; Psycho . &quot; &quot; This is Andrew Archer ."	เจ ้ าลอกอันนี ้ อยู ่ ในอุตสาหกรรมวิดีโอ แต ่ ใช ้ ในโรงหนังกลางแปลง [( แบบรถจอด )] ในปี 1961 บริเวณDetroit มันสำคัญกว ่ า อัลเฟรด ฮิกคอร ์ ส ในเรื ่ อง Psychoอีก ( เสียงหัวเราะ ) ดังนั ้ นผมอยากคิดว ่ ามันมีอะไรบางอย ่ างเกิดขึ ้ น กับกลุ ่ มผู ้ สร ้ างรุ ่ นใหม ่ หลังจากยุคPsycho นี ่ คือ แอนดรู อาร ์ เชอร ์	ADD_INF	A	POOL
ted_en2th_19685	"The early &apos; 70s , I was in [college] ."	ในช ่ วงแรกของยุค 70s [( ราวปี พ.ศ.2513 )] ผมกำลังเรียน[มหาวิทยาลัย]	"MEAS_CONV; SYS_CONV"	"A; R"	POOL
ted_en2th_16663	The passengers who fell off the Titanic fell into water of just five degrees centigrade .	ผู ้ โดยสารเรือไททานิก ตกลงไปในน ้ ำที ่ [อุณหภูมิ] 5 องศาเซลเซียส	MEAS_DIM	A	POOL
ted_en2th_16355	going through the Copacabana and being treated in a special way .	เดินท ่ องไปใน โคปาคาบาน ่ า [( Copacabana )] และได ้ รับการปฎิบัติอย ่ างพิเศษ	TRANS	A	POOL
ted_en2th_15506	"They &apos;ll be grafted onto our brains , and we &apos;ll essentially become their limbic systems ."	พวกมันจะถูกเชื ่ อมต ่ อกับสมองของเรา หรือที ่ จริงคือ เรากลายเป ็ นสมองระบบลิมบิก [( ทำหน ้ าที ่ รับรู ้ อารมณ ์ )] ของพวกมัน	ADD_INF	A	POOL
ted_en2th_1467	"So I just pictured a first grade teacher out in the lobby with these unruly kids , saying , &quot; &quot; Now , whatever you do , don &apos;t stare at her legs . &quot; &quot; But , of course , that &apos;s the point ."	"ฉันเลยนึกถึงภาพครูประถมอยู ่ ที ่ ห ้ องรับรอง เธอบอกกับบรรดาเด ็ กๆ ซุกซน ว ่ า &quot; &quot; เด ็ กๆ จ ๊ ะ ระวังนะ อย ่ าไปจ ้ องขาปลอมของเธอ [( มันไม ่ สุภาพ )] &quot; &quot; แต ่ นี ่ คือจุดประสงค ์"	ADD_INF	A	POOL
ted_en2th_12143	"DL : After nearly three months at sea , she &apos;d covered over [3,000 miles] ."	ดอว ์ น : หลังจากอยู ่ กลางทะเลเกือบ 3 เดือน เธอก ็ พายเรือมาไกลกว ่ า [4,800 กม] . แล ้ ว	MEAS_CONV	R	POOL
ted_en2th_11820	So ecstasy is essentially a stepping into an alternative reality .	ดังนั ้ น ecstasy ( [ที ่ เราแปลว ่ า][ความปิติ] ) จึงหมายถึงการก ้ าวเข ้ าสู ่ ความจริงอีกระดับหนึ ่ ง	"LING_EXPL; TRANS"	"A; A"	POOL
ted_en2th_1161	And then we had a snakes and ladders game , where you throw dice .	จากนั ้ นเราก ็ เล ่ นเกมบันไดงู [( ที ่ มีการทอยลูกเต ๋ า )] กัน	ADD_INF	A	POOL
ted_en2th_103920	So let me show you , this is our estimates of how fast we could translate Wikipedia from English into Spanish .	ให ้ ผมสาธิตให ้ คุณดู นี ่ คือการคาดคะเนว ่ า เราสามารถแปลวิกิพีเดีย ( Wikipedia ) ได ้ เร ็ วแค ่ ไหน จาก[ภาษา]อังกฤษเป ็ น[ภาษา]สเปน	"HYPER; HYPER"	"A; A"	POOL
ted_en2th_103662	I went to America without knowing a word of English , yet my social worker told me that I had to go to high school .	ผมไปยังอเมริกาโดยไม ่ รู ้ [ภาษา]อังกฤษสักคำ ถึงกระนั ้ น นักสังคมสงเคราะห ์ ก ็ ยังบอกผมว ่ า ผมต ้ องไปโรงเรียนมัธยมปลาย	HYPER	A	POOL
ted_en2th_102102	The shafts are up to 300 feet deep , and they carry out heavy bags of stone that later will be transported to another area , where the stone will be pounded so that they can extract the gold .	อุโมงค ์ ลึกกว ่ า 300 ฟุต [( 90เมตร )] และพวกเขาหิ ้ ว ถุงที ่ หนักไปด ้ วยก ้ อนหิน ที ่ จะถูกขนส ่ ง ไปยังที ่ อื ่ นที ่ หินจะถูกทำให ้ แตก เพื ่ อที ่ จะสกัดทอง	MEAS_CONV	A	POOL
ted_en2th_102085	"And it &apos;s important to note that these nets weigh more than a thousand pounds when they &apos;re full of fish ."	และที ่ สำคัญ แหเหล ่ านี ้ มีน ้ ำหนัก มากกว ่ า 1000 ปอนด ์ [( 450 กิโล )] เมื ่ อมันเต ็ มไปด ้ วยปลา	MEAS_CONV	A	POOL
ted_en2th_10129	"( Laughter ) China has many great poets , but we discovered that in the People &apos;s Republic public school curriculum , they have three fairy tales by An Tu Sheng , or Hans Christian Anderson , as we call him ."	( เสียงหัวเราะ ) [ประเทศ]จีนมีบทกวีที ่ ดีมาก , แต ่ เราพบว ่ าในสาธารณรัฐประชาชน [( จีน )] ตามหลักสูตรของโรงเรียนรัฐบาล พวกเขามีนิทานสามเรื ่ อง โดย ทู ่ เช ็ ง , หรือ ที ่ พวกเรารู ้ จักกันในชื ่ อ ฮานส ์ คริสเตียน แอนเดอสัน	"ENT_HYP; CLEAR"	"A; A"	POOL
