ID	Source	Target	Type	Style	Dataset
ted_en2fr_176084	"&#91; 10.3.08 — The story breaks . &#93; &#91; &quot; &quot; I have been a witness , and these pictures are my testimony . &quot; &quot; &#93; &#91; South Africa &#93; &#91; This is happening now . &#93; &#91; Cambodia &#93; &#91; Swaziland &#93; &#91; One person dies every 20 seconds . &#93; &#91; Thailand &#93; &#91; An ancient disease is taking on a deadly new form . &#93; &#91; Siberia &#93; &#91; Lesotho &#93; &#91; Tuberculosis : the next pandemic ? &#93; &#91; India &#93; &#91; TB is preventable and curable , &#93; &#91; but it is mutating due to inadequate treatment . &#93; &#91; XDR-TB : &#93; &#91; extreme drug resistant tuberculosis . &#93; &#91; There is no reliable cure . &#93;"	"&#91; 10.3.08 — la nouvelle éclate &#93; &#91; « J ’ ai été témoin , et ces photos sont mon témoignage . » &#93; &#91; Afrique du Sud &#93; &#91; Ça se passe maintenant &#93; &#91; Cambodge &#93; &#91; Swaziland &#93; &#91; Une personne meurt toutes les 20 secondes &#93; &#91; Thaïlande &#93; &#91; Une maladie ancienne prend une nouvelle forme fatale &#93; &#91; Sibérie &#93; &#91; Lesotho &#93; &#91; Tuberculose : La prochaine pandémie ? &#93; &#91; Inde &#93; &#91; La TB est évitable et guérissable &#93; &#91; Mais mute faute de traitement approprié &#93; &#91; TB-UR [( et en anglais : XDR-TB )] &#93; &#91; Tuberculose Ultra-résistante &#93; &#91; Il n ’ y a pas de remède fiable &#93;"	"OTHER; LING_EXPL"	A	POOL
ted_en2fr_177025	30 years of [rose garden diplomacy] have not delivered us peace in this conflict .	"30 ans de [diplomatie américaine] n&apos; ont pas résolu ce conflit ."	OTHER	R	POOL
ted_en2fr_49812	So the earth was probably about three to five degrees colder overall , and much , much colder in the polar regions .	"[La température générale] de la Terre était plus basse d&apos; environ 3 à 5 ° [C] , et bien bien plus basse dans les régions polaires ."	"MEAS_SPEC; MEAS_DIM"	A	POOL
ted_en2fr_181125	"But the difference is , on Earth , most of the carbon has been leeched over time out of the atmosphere , deposited in the ground as coal , oil , natural gas , etc . On Venus , most of it is in the atmosphere . The difference is that our temperature is 59 degrees on average . On Venus , it &apos;s 855 . This is relevant to our current strategy of taking as much carbon out of the ground as quickly as possible , and putting it into the atmosphere ."	"Mais la différence , c&apos; est que sur Terre , la plupart du carbone a été aspiré , au cours du temps , hors de l&apos; atmosphère , déposé dans le sol , [sous forme] de charbon , de pétrole , de gaz naturel , etc. Sur Vénus , la plupart est dans l&apos; atmosphère . Cette différence fait que notre température est de 59 ° [F] [( 15 ° C )] , en moyenne . Sur Vénus , elle est de 855 [( 460 ° C )] . Ceci est pertinent au vu de notre stratégie actuelle qui consiste à sortir tout le carbone du sol aussi vite que possible et à le remettre dans l&apos; atmosphère ."	"MEAS_SPEC; MEAS_CONV; CLEAR"	A	EXTR
ted_en2fr_185812	And for three months out of the year , the surface temperatures go up to 150 to 180 .	"Et pendant trois mois par an , les températures en surface montent à 150 [°] [F] ou 180 [°] [F] [( 65 ° C ou 80 ° C )] ;"	"MEAS_SPEC; MEAS_CONV"	A	EXTR
ted_en2fr_149938	So when you talk about expensive power , the cost per kilowatt-hour to supply battery power to something is on the order of two to three hundred [pounds] .	"Si on regarde le coût de l&apos; énergie , le prix du kilowattheure pour recharger une batterie est de l&apos; ordre de deux ou trois cent [livres sterling ( £ )] ."	MEAS_SPEC	"R; A"	POOL
ted_en2fr_161653	"By &apos; 08 , suborbital flights , the price tag for that , you know , on Virgin , is going to be about 200,000 ."	"D&apos; ici 2008 , le coût pour les vols suborbitaux , chez Virgin , sera d&apos; environ 200 000 [dollars] ."	MEAS_SPEC	A	EXTR
ted_en2fr_136938	"It &apos;s going to be 40 below , every single day ."	Il fera -40 [°] [C] , tous les jours .	MEAS_SPEC	A	POOL
ted_en2fr_136957	"We &apos;d catch cat-naps at 40 below on our sled , incidentally ."	Nous nous assoupissions involontairement en boule sur notre traîneau par -40 [°] [C].	MEAS_SPEC	A	POOL
ted_en2fr_136960	"One of my favorite : It &apos;s 40 below , you &apos;ve got to go to the bathroom , where are you going to go and how are you going to do it ?"	Une de mes préférées : Par -40 [°] [C] , si vous devez aller aux toilettes , où allez-vous et comment faites-vous ?	MEAS_SPEC	A	POOL
ted_en2fr_106946	"All the time he &apos;s been doing [65 miles per hour] down the [freeway] ."	"Pendant tout ce temps , il roule à [100 km / h] sur l&apos; [autoroute] ."	"MEAS_CONV; SYS_CONV"	R	POOL
ted_en2fr_126486	So , [125 degrees] is normal .	"[50 °] [C] , c&apos; est normal ."	"MEAS_CONV; MEAS_SPEC"	"R; A"	POOL
ted_en2fr_185813	For three months out of the year , they go to 50 below zero .	pendant 3 mois par an , elles descendent à -50 [°] [F] [( -45 ° C )] .	"MEAS_CONV; MEAS_SPEC"	A	EXTR
ted_en2fr_197420	Enveloped in temperatures of 130 degrees , men , women , children , entire families in fact , were cloaked in a heavy blanket of dust , while mechanically stacking bricks on their head , up to 18 at a time , and carrying them from the scorching kilns to trucks hundreds of yards away .	"Plongés dans des températures de plus de [50 °] [C] , des hommes , des femmes , des enfants , des familles entières en fait , étaient couverts d&apos; une épaisse couche de poussière , pendant qu&apos; ils empilaient mécaniquement des briques sur leur tête , jusqu&apos; à 18 à la fois , et les portaient du four brûlant jusqu&apos; à des camions situés à des centaines de mètres plus loin ."	"MEAS_CONV; MEAS_SPEC"	"A;R"	POOL
ted_en2fr_17642	Now , [100,000 feet] , if you fly cross-country to Los Angeles , you fly [37,000 feet] .	"Alors , [30 000 m] , si vous traversez le pays jusqu&apos; à Los Angeles vous volez à [11 000 m] [d&apos; altitude] ."	"MEAS_CONV; MEAS_DIM"	"R; A"	EXTR
ted_en2fr_131461	So it was standing room only when my teammate Jackie Barrett , the Newfoundland Moose , deadlifted [655 pounds] and lifted [611 pounds] in the squat — ( Applause ) setting huge new records for Special Olympics .	"Cette soirée a fait salle comble lorsque mon coéquipier Jackie Barrett , l ’ Élan de Terre-Neuve , a soulevé [297 kg] et [277 kg] en squats — ( Applaudissements ) établissant d&apos; énormes nouveaux records aux [Jeux] Olympiques Spéciaux ."	"MEAS_CONV; ENT_HYP"	"A; R"	EXTR
ted_en2fr_28003	It was a 200-foot diameter geodesic sphere to be suspended over the East River in New York City , in full view of the United Nations .	"Il s&apos; agissait d&apos; une sphère géodésique d&apos; un diamètre de 200 pieds [( 61 mètres )] destinée à être suspendue au-dessus de l&apos; East River à New York City , bien à la vue de l&apos; [Organisation des] Nations Unies ."	"MEAS_CONV; ENT_HYP"	A	POOL
ted_en2fr_106646	It was [six miles] offshore and [1,250 feet] down .	"C&apos; était à [près de dix kilomètres] des côtes , par [380 mètres] de profondeur ."	MEAS_CONV	R	POOL
ted_en2fr_106712	For every pound that goes to market , more than [10 pounds] , even [100 pounds] , may be thrown away as bycatch .	Pour chaque livre vendue , plus de [5kg] , [50kg] même , peuvent être jetés comme déchets .	MEAS_CONV	R	POOL
ted_en2fr_123949	"Another great example of fiction and the short story on Twitter , Elliott Holt is an author who wrote a story called &quot; &quot; Evidence . &quot; &quot; It began with this tweet : &quot; &quot; On November 28 at [10 : 13 p.m.] , a woman identified as Miranda Brown , 44 , of Brooklyn , fell to her death from the roof of a Manhattan hotel . &quot; &quot; It begins in Elliott &apos;s voice , but then Elliott &apos;s voice recedes , and we hear the voices of Elsa , Margot and Simon , characters that Elliott created on Twitter specifically to tell this story , a story from multiple perspectives leading up to this moment at [10 : 13 p.m.]"	"Un autre bon exemple de fiction et de nouvelle sur Twitter : Elliot Holt est l&apos; auteur d&apos; une nouvelle intitulée « Indices » . Ça commence par ce tweet : « Le 28 novembre à [22h13] , une femme identifiée comme Miranda Brown , 44 ans , de Brooklyn , trouva la mort en chutant du toit d&apos; un hôtel de Manhattan . » Au début , c&apos; est la voix d&apos; Eliott mais ensuite elle se tait et on entend les voix d&apos; Elsa , Margot et Simon , des personnages créés par Elliott sur Twitter , pour raconter cette histoire . Une histoire à points de vue multiples qui conduit à ce moment de [22h13]"	MEAS_CONV	R	POOL
ted_en2fr_133288	"( Music ) As the sky gets darker , and the outside air temperatures drop below [minus 100 degrees Fahrenheit] , the most environmentally hostile segment of Helios &apos;s journey has gone by without notice , except for being recorded by specially designed data acquisition systems and their associated sensors ."	"( Musique ) Quand le ciel devient obscur , et que la température extérieure chute en dessous de [-73 ° Celsius] , le moment de son voyage où Helios rencontre l&apos; environnement le plus hostile s&apos; est écoulé sans préavis , si ce n&apos; est qu&apos; il est enregistré par des systèmes d&apos; acquisition de données spécialement conçus , ainsi que par leurs capteurs ."	MEAS_CONV	R	POOL
ted_en2fr_134956	"In fact , it &apos;s as large as Western Europe , but it only has [300 miles] of paved roads ."	"En fait , il est aussi grand que l&apos; Europe occidentale , mais il ne dispose que de [500 km] de routes ."	MEAS_CONV	R	POOL
ted_en2fr_1367	Instead of driving [12,000 miles] a year , which is what the average city dweller does , they drive [500 miles] a year . Are they happy ?	Au lieu de conduire [20 000 km] par an ( la moyenne pour les citadins ) , ils conduisent [800 km] par an . Sont-ils satisfaits ?	MEAS_CONV	R	POOL
ted_en2fr_142317	Over the Pantheon and the [26-foot] diameter Oculus .	Vers le Panthéon et son oculus de [8,7 mètres] de diamètre .	MEAS_CONV	R	POOL
ted_en2fr_142442	These men were [10,000 miles] from home , more than [1,000 miles] from the nearest scrap of land .	Ces hommes étaient à [15 000 km] de chez eux , à plus de [1 500 km] de la terre la plus proche .	MEAS_CONV	R	POOL
ted_en2fr_143638	But with that lens , you have to be as close as [10 inches] from the person .	Mais avec cet objectif , vous devez être à [25 cm] de la personne .	MEAS_CONV	R	POOL
ted_en2fr_149256	And this hotel suite is [4,300 square feet] .	"Cette suite d&apos; hôtel fait [1 300 m ²] ."	MEAS_CONV	R	POOL
ted_en2fr_161191	Mr. Kharai who is a physically challenged person , [one and a half foot] height , only .	M. Karai est une personne physiquement atteinte : il mesure moins de [50 cm] .	MEAS_CONV	R	POOL
ted_en2fr_164953	One of these weighs [50 pounds , 30 pounds and 10 pounds] .	Il y en a un de [20 , 10 et 5 kilos] .	MEAS_CONV	R	POOL
ted_en2fr_168544	He did a jump from 100,000 feet , 102,000 to be precise , and he did it to test high altitude systems for military pilots in the new range of aircraft that were going up to 80,000 feet or so .	"Il a sauté de 100 000 pieds , 102 000 pour être précis [( 31 km )] Et il a fait ça pour tester des systèmes de haute altitude pour les pilotes militaires dans une nouvelle gamme d&apos; avions qui montaient jusqu&apos; à environ 80 000 pieds ."	MEAS_CONV	A	POOL
ted_en2fr_171355	The Moon is [250,000 miles] away and it took Apollo astronauts three days to get there .	"La lune est à [384 400 km] d&apos; ici , et il a fallu trois jours aux astronautes d&apos; Apollo pour y arriver ."	MEAS_CONV	R	POOL
ted_en2fr_17605	We cover [hundreds of miles] , and we fly about [450 miles an hour] .	On couvre [des centaines de kilomètres] , et on vole à environ [725 km / h].	MEAS_CONV	R	POOL
ted_en2fr_182702	"It &apos;s about [nine feet] high ."	Il fait à peu près [3 mètres] de haut .	MEAS_CONV	A	POOL
ted_en2fr_182869	"That &apos;s the long view . That &apos;s [80 miles] to the horizon ."	"C&apos; est la longue vue . C&apos; est [130 kilomètres] à l&apos; horizon ."	MEAS_CONV	R	POOL
ted_en2fr_185827	We think the one that got the dinosaurs was about [five miles] wide .	nous pensons que celui qui a eu les dinosaures faisait [8 km] de large .	MEAS_CONV	R	POOL
ted_en2fr_186903	The result , a [four-by-four-inch] artificial nano-gecko adhesive .	Le résultat , un adhésif nano-gecko de [10 cm par 10] artificiel	MEAS_CONV	R	POOL
ted_en2fr_189802	Nine times , I climbed to the top of her [90-foot] mast .	"Neuf fois , j&apos; ai grimpé au sommet du mât de [27 mètres] ."	MEAS_CONV	R	POOL
ted_en2fr_189909	"And then [20 miles] down the road is Groveland , and that &apos;s where all the Wisconsin beekeepers go ."	"Et ensuite [32 km] plus loin c&apos; est Groveland , et c&apos; est l&apos; endroit où tous les apiculteurs du Wisconsin vont ."	MEAS_CONV	R	EXTR
ted_en2fr_190075	These ones , interestingly , are [400 miles] north of here outside Barrow-in-Furness in Cumbria .	"Celles-ci , chose intéressante , sont à [600 km] d&apos; ici à la sortie de Barrow-in-Furness en Cumbrie ."	MEAS_CONV	R	EXTR
ted_en2fr_192913	It went for [1,114 miles] , linking Beijing with Hangzhou and Shanghai .	Long de [1793 km] , il relie Pékin à Hangzhou et Shanghai .	MEAS_CONV	R	EXTR
ted_en2fr_20175	"If the sun wasn &apos;t there , we &apos;d be a frozen ice ball at three degrees Kelvin , and the sun powers the entire system of precipitation ."	"Si le soleil n&apos; était pas là , nous serions une boule de glace à 3 ° Kelvin [( -270 ° C )] , et le soleil fait fonctionner le système entier des précipitations ."	MEAS_CONV	A	POOL
ted_en2fr_23136	"It &apos;s [23 feet] long and just [six feet] across at its widest point ."	[7 mètres] de long et à peine [1m80] de large en son centre .	MEAS_CONV	R	POOL
ted_en2fr_23893	And so , just the initial lift off from Sugarloaf to cross the Atlantic , as we were pushing into the jet stream , this enormous balloon — the top of the balloon ended up going at [a couple of hundred miles an hour] , the capsule that we were in at the bottom was going at maybe [two miles an hour] , and it just took off .	"Donc au premier décollage de Sugarloaf pour traverser l&apos; Atlantique , comme nous avancions dans le jet-stream , cet énorme ballon - le haut du ballon a fini par voler à quelques [350 km / h] , et la capsule dans laquelle nous étions en bas , allait peut-être à [4 km / h] , puis a décollé ."	MEAS_CONV	R	POOL
ted_en2fr_29086	"You can get a sense of what it &apos;s like to have a [250-pound] man sprinting at you trying to decapitate you with every ounce of his being ."	"Vous pouvez ressentir ce que c&apos; est que d&apos; avoir un homme de [120 kilos] courant vers vous essayant de vous décapiter avec chaque once de son être ."	MEAS_CONV	R	POOL
ted_en2fr_32551	But if this McLaren were to run into a wall at [65 miles an hour] , the entire crash energy would be absorbed by a couple of woven carbon-fiber composite cones , weighing a total of [15 pounds] , hidden in the front end .	Mais si cette McLaren devait rentrer dans un mur à [100km / h] , la totalité de l ’ énergie du crash serait absorbée par 2 cônes tissées en matériaux composites à base de fibre de carbone , pesant au total [7 kilos] , dissimulés dans l ’ avant du véhicule .	MEAS_CONV	R	POOL
ted_en2fr_33237	We have tried these plants at our own building in Delhi , which is a 50,000-square-feet , 20-year-old building .	Nous avons testé ces plantes dans notre propre bâtiment à Delhi , qui est un bâtiment vieux de 20 ans avec 50 000 pieds carrés de surface [( environ 4 600 m2 )] .	MEAS_CONV	A	EXTR
ted_en2fr_33237	We have tried these plants at our own building in Delhi , which is a 50,000-square-feet , 20-year-old building .	Nous avons testé ces plantes dans notre propre bâtiment à Delhi , qui est un bâtiment vieux de 20 ans avec 50 000 pieds carrés de surface [( environ 4 600 m2 )] .	MEAS_CONV	A	POOL
ted_en2fr_3849	"( Laughter ) Today , I &apos;m [6 &apos; 1 &quot; &quot;] ."	"( Rires ) Aujourd&apos; hui , je mesure [185 cm] ."	MEAS_CONV	R	POOL
ted_en2fr_39189	"On average , there &apos;s one within [20 to 30 miles] of wherever you are in the United States ."	"En moyenne , il y en a un tous [30 à 50 km] peu importe où l&apos; on se trouve aux États-Unis ."	MEAS_CONV	R	POOL
ted_en2fr_41782	These guys came up with a kit version for 750 dollars , and that means that hobbyists and ordinary folks can get a hold of this and begin playing with 3D printers .	"Ces types sont arrivés avec une version kit pour 750 $ . [( 550 € )] Et ça signifie que les amateurs et les gens ordinaires peuvent s&apos; en procurer et commencer à jouer avec des imprimantes 3D ."	MEAS_CONV	A	POOL
ted_en2fr_41795	You could build your own satellite and get it into space for like 8,000 dollars .	"Vous pourriez construire votre propre satellite et l&apos; envoyer dans l&apos; espace pour environs 8 000 dollars . [( 5700 € )]"	MEAS_CONV	A	POOL
ted_en2fr_48755	Every morning , they fly [150 miles] into the farm .	Chaque matin , ils volent sur [250 km] pour arriver à la ferme .	MEAS_CONV	R	POOL
ted_en2fr_51664	"The Indians don &apos;t even understand why we think of it as a problem because most people in India fill two or three gallons every time ."	Les indiens ne comprennent même pas , pourquoi nous considérons ceci comme étant un problème , car la plupart des Indiens remplissent deux ou trois gallons [( cinq à dix litres )] à chaque fois .	MEAS_CONV	A	POOL
ted_en2fr_61271	"So , unfolded it &apos;s about [300 linear feet] ."	"Alors , étalé , ça s&apos; étend linéairement sur [90 mètres] ."	MEAS_CONV	R	POOL
ted_en2fr_62319	"It &apos;s still running at the human equivalent of [300 miles per hour] ."	"Elle coure toujours à l&apos; équivalent pour nous de [480 km / h] ."	MEAS_CONV	R	POOL
ted_en2fr_66687	Or so we thought . And so in our initial explorations , we were totally focused on exploring the boundary of creation , looking at the volcanic features running along that entire 42,000 miles .	"Du moins c&apos; est ce que nous pensions . Ainsi durant ces explorations initiales nous étions entièrement focalisés sur l&apos; exploration de cette frontière de création , observant les caractéristiques volcaniques s&apos; étendant tout au long de ces 42 000 milles [( 68 000 km )] ."	MEAS_CONV	A	POOL
ted_en2fr_66715	"We discovered a profusion of life , in a world that it should not exist &#91; in &#93; . Giant tube worms , 10 feet tall ."	Nous avons découvert une profusion de vie dans un monde où elle ne devait pas exister . Des vers-tubes géants , 10 pieds [( 3 m )] de haut .	MEAS_CONV	A	POOL
ted_en2fr_92302	This whole thing is about [four feet] wide , and the chair itself is only about [a few inches] .	"L&apos; ensemble fait à peu près [1,20 mètre] de large , et la chaise elle-même fait seulement [10 centimètres] ."	MEAS_CONV	R	POOL
ted_en2fr_95739	"I &apos;d lost so much weight in the hospital I now weighed about [80 pounds] ."	J ’ avais perdu tellement de poids à l ’ hôpital , je pesais désormais [40 kilos] .	MEAS_CONV	R	POOL
ted_en2fr_9369	A 23-year-old , [six-foot-three] basketball , particularly Steph Curry , fanatic — ( Laughter ) An American kid in dental school ready to take on the world .	23 ans , [1,90 m] , fan de basket et surtout de Steph Curry — ( Rires ) Un gamin américain en école dentaire , prêt à conquérir le monde .	MEAS_CONV	R	POOL
ted_en2fr_93641	"And it &apos;s [10 feet long] and [three and a half feet] wide ."	Elle fait [3 mètres] de long et [1 mètre] de large .	MEAS_CONV	R	POOL
ted_en2fr_5297	"I &apos;ve got a [6 &apos; 5 &quot; &quot;] black guy son . I was married to a black guy ."	"Mon fils est noir et fait [1,95m] de haut . J&apos; ai été mariée à un Noir ."	MEAS_CONV	R	POOL
ted_en2fr_135493	This is a parking lot in Elko , Nevada off of Route 80 at [8 : 01 p.m.] on August 19th .	Voici un parking à Elko , Nevada sur la Route 80 à [20 : 01] le 19 aout .	MEAS_CONV	R	POOL
ted_en2fr_106757	A global plan of action with a world conservation union , the IUCN , is underway to protect biodiversity , to mitigate and recover from the impacts of climate change , on the high seas and in coastal areas , wherever we can identify critical places .	"Un plan d&apos; actions global avec un groupement mondial de sauvegarde de l&apos; environnement , l&apos; UICN , [( NdT : Union internationale pour la conservation de la nature )] est en cours pour protéger la biodiversité , pour atténuer les effets du changement climatique et s&apos; adapter à ce changement . En haute mer et dans les zones côtières , partout où nous pouvons identifier des zones critiques ,"	"LING_EXPL; TRANS"	A	POOL
ted_en2fr_179085	Matty was inspired by that secret to start his own website , a website called IFoundYourCamera .	"Ce secret lui a donné l&apos; idée de démarrer son propre site web , qu&apos; il a nommé IFoundYourCamera [( NdT : J&apos; aiTrouvéVotreAppareilPhoto )]"	"LING_EXPL; TRANS"	A	POOL
ted_en2fr_39603	How many of you took the ALS Ice Bucket Challenge ?	"Combien d&apos; entre vous ont participé au Ice Bucket Challenge ? [( NdT : Défi du Seau Glacé du SLA )]"	"LING_EXPL; TRANS"	A	POOL
ted_en2fr_96673	In 2007 I went to Liberia , where a group of my friends and I did an independent , self-funded film , still in progress , on a very legendary and brutal war-lord named General Butt Naked .	"En 2007 , je suis allé au Libéria , où , avec un groupe d&apos; amis , nous avons réalisé un film indépendant , auto-produit , toujours en cours , sur un seigneur de guerre légendaire et brutal nommé Général Butt Naked [( en français : Cul-Nu )] ."	"LING_EXPL; TRANS"	A	POOL
ted_en2fr_107592	We Western people are imperialist , colonialist missionaries , and there are only two ways we deal with people : We either patronize them , or we are paternalistic .	"Nous les Occidentaux sommes des missionnaires colonialistes et impérialistes , et nous n&apos; avons que deux façons de traiter les gens : Soit nous sommes condescendants [( patronizing en anglais )] soit nous sommes paternalistes ."	"LING_EXPL; TRANS"	A	POOL
ted_en2fr_107594	"Paternalistic , I treat anybody from a different culture as if they were my children . &quot; &quot; I love you so much . &quot; &quot; Patronizing , I treat everybody from another culture as if they were my servants ."	"Paternaliste , je traite quelqu&apos; un d&apos; une culture différente comme s&apos; il était mon enfant . « Je vous aime tellement . » Condescendant [( &quot; &quot; patronizing &quot; &quot; en anglais )] , je traite tous ceux d&apos; une culture différente comme s&apos; ils étaient mes serviteurs ."	"LING_EXPL; TRANS"	A	POOL
ted_en2fr_19547	"So , taking the first steps towards this today , we &apos;re launching the Parkinson &apos;s Voice Initiative ."	"Ainsi , en faisant les premiers pas dans cette direction aujourd&apos; hui , nous lançons la Parkinson&apos; s Voice Initiative . [( NdT : l&apos; Initiative de la voix de la maladie de Parkinson . )]"	"LING_EXPL; ENT_DESC; TRANS; HYPER"	A	EXTR
ted_en2fr_111342	But if you go to Santee Alley , yeah .	Mais si vous allez dans Santee Alley [( ndlr : un quartier de Los Angeles connu pour la contrefaçon )] , oui .	"LING_EXPL; ENT_DESC"	A	POOL
ted_en2fr_69347	"This guy says , &quot; &quot; Nah , I don &apos;t use H &amp; R Block anymore ."	"Ce type dit : « Non , je n&apos; utilise plus H &amp; R. [&#91; NdT : service d&apos; impôts &#93;]"	"LING_EXPL; ENT_DESC"	A	EXTR
ted_en2fr_70266	"And farmers could protect their crops that they want to sell to Whole Foods because our photons are 100 percent organic . ( Laughter ) They &apos;re completely natural ."	"Et les agriculteurs pourraient protéger les cultures qu&apos; ils veulent vendre à Whole Foods [( = supermarchés bio - NdT )] parce que nos photons sont 100 % bio . Ils sont totalement naturels ."	"LING_EXPL; ENT_DESC"	A	POOL
ted_en2fr_187349	"Indeed , if we increase the levels of dopamine in normal flies by feeding them cocaine after getting the appropriate DEA license — oh my God — ( Laughter ) — we find indeed that these cocaine-fed flies calm down faster than normal flies do , and that &apos;s also reminiscent of ADHD , which is often treated with drugs like Ritalin that act similarly to cocaine ."	"En effet , si on augmente le niveau de dopamine des mouches normales en leur donnant de la cocaïne après avoir obtenu la licence appropriée de la DEA [&#91; NDT : La DEA est l&apos; agence de lutte contre la drogue aux États-Unis &#93;] — Oh mon Dieu — ( Rires ) — on observe que ces mouches qui on reçu de la cocaïne se calment plus rapidement que les mouches normales , ce qui n&apos; est pas sans rappeler le TDAH qui est souvent traité avec des médicaments tels que la Ritalin qui agit de manière similaire à la cocaïne ."	"LING_EXPL; ENT_DESC"	A	POOL
ted_en2fr_111374	"Well , that &apos;s one reason we had a conference here at USC a few years ago ."	"C&apos; est une des raisons pour laquelle nous avons fait une conférence ici , à l&apos; USC [( ndlr : University of Southern California - Université de Californie du Sud )] , il y a quelques années ."	"LING_EXPL; ENT_ACR; TRANS"	A	POOL
ted_en2fr_200387	Only three swallows of nsima for each one of us .	Trois bouchées de nsima [( NdT : bouillie de maïs )] pour chacun .	"LING_EXPL; ADD_INF"	A	POOL
ted_en2fr_48719	"Here , he &apos;s pointing out a rare Black-shouldered Kite ."	Il montre un rare Elanion blanc . [( NdT : oiseau rapace )]	"LING_EXPL; ADD_INF"	A	POOL
ted_en2fr_11101	"And I &apos;m telling a story that many of you know , because Steve &apos;s columns became the basis for a book , which was turned into a movie , with Robert Downey Jr. acting as Steve Lopez , and Jamie Foxx as Nathaniel Anthony Ayers , the Juilliard-trained double bassist whose promising career was cut short by a tragic affliction with paranoid schizophrenia ."	"Cette histoire , beaucoup d&apos; entre vous la connaissent , car les chroniques de Steve ont inspiré un livre , qui a été adapté à l&apos; écran , [&#91; NdT : &quot; &quot; Le Soliste &quot; &quot; sorti en 2009 &#93;] avec Robert Downey Jr dans le rôle de Steve Lopez , et Jamie Fox dans celui de Nathaniel Ayers Anthony , le contrebassiste issu de l&apos; École Juilliard dont la carrière prometteuse fut écourtée par une tragique schizophrénie paranoïde ."	"LING_EXPL; ADD_INF"	A	POOL
ted_en2fr_148424	Or , we say , Frederick Douglass is in the house .	"Des Frederick Douglass [&#91; NdT : célèbre noir américain , ancien esclave &#93;]"	"LING_EXPL; ADD_INF"	A	POOL
ted_en2fr_69329	"These little dots here , those are all the champions on the quiz show &quot; &quot; Jeopardy . &quot; &quot; At first , Watson wasn &apos;t very good , but it improved at a rate faster than any human could , and shortly after Dave Ferrucci showed this chart to my class at MIT , Watson beat the world &quot; &quot; Jeopardy &quot; &quot; champion ."	"Ces petits points ici , ce sont tous les champions du jeu télévisé « Jeopardy » . Au début , Watson n&apos; était pas très bon , mais il a fait des progrès à un rythme plus rapide qu&apos; aucun être humain , et juste après que Dave Ferrucci a montré ce graphique à ma classe au MIT [&#91; NDT : Massachusetts Institute of Technology &#93;] , Watson a battu le champion du monde de « Jeopardy » ."	"LING_EXPL ; ENT_ACR"	A	EXTR
ted_en2fr_112924	"Fact is , there &apos;s a general rule : if you don &apos;t like it , it &apos;s fake ; if you do like it , it &apos;s faux ."	"Le fait est qu&apos; il y a une règle générale : si vous n&apos; aimez pas , c&apos; est faux ; si vous aimez , c&apos; est faux [( en français dans le texte )] ."	LING_EXPL	A	POOL
ted_en2fr_128529	"All the king &apos;s horses and all the king &apos;s men ..."	Tous les chevaux du roi , et tous les hommes du roi ... [( NdT : comptine anglaise )]	LING_EXPL	A	POOL
ted_en2fr_139727	No video here , so you can focus on the sound , the acoustics , of a new kind of trajectory : gaga to water .	"Pas de vidéo ici , pour que vous puissiez vous concentrer sur le son , l&apos; acoustique , d&apos; une nouvelle forme de trajectoire : de gaga à eau [&#91; prononcé water en anglais &#93;] ."	LING_EXPL	R	POOL
ted_en2fr_154258	And to experience wonder is to experience awe .	"Expérimenter la recherche , c&apos; est expérimenter l&apos; étonnement [( jeu de mots )]"	LING_EXPL	A	POOL
ted_en2fr_2306	It stands for Intelligent Mobility Platform with Actuated Spoke System .	Ça signifie Platerforme de Mobilité Intelligente avec un Système de Tiges Réactives . [( trad. libre )]	LING_EXPL	A	POOL
ted_en2fr_58350	"And she had this really awesome idea to sell the bag called the &quot; &quot; Feed Bag &quot; &quot; — which is really beautifully ironic because you can strap on the Feed Bag ."	"Et elle avait cette idée vraiment formidable de vendre un sac appelé le &quot; &quot; Feed Bag &quot; &quot; [&#91; = jeu de mot avec la musette pour chevaux &#93;] — ce qui est ironique parce qu&apos; on peut s&apos; attacher le Feed Bag [&#91; = argot pour &quot; &quot; manger avec appétit &quot; &quot; &#93;] ."	LING_EXPL	A	POOL
ted_en2fr_83066	"( Laughter ) That &apos;s soft power . And that is what India is developing through the &quot; &quot; E &quot; &quot; part of TED : its own entertainment industry ."	"( Rires ) C&apos; est la puissance douce . Et c&apos; est ce que l&apos; Inde développe à travers la partie &quot; &quot; E &quot; &quot; de TED [&#91; NdT : Entertainment &#93;] : sa propre industrie du divertissement ."	LING_EXPL	A	POOL
ted_en2fr_113514	"Another new vocabulary word for the brave new world : this is the word &quot; &quot; flupsy &quot; &quot; — it &apos;s short for &quot; &quot; floating upwelling system . &quot; &quot; And this glorious , readily available device is basically a floating raft with an oyster nursery below ."	"Un autre mot de vocabulaire pour le meilleur des mondes : c&apos; est le mot &quot; &quot; flupsy &quot; &quot; . C&apos; est l&apos; abréviation [&#91; anglaise &#93;] de « système flottant de remontée d&apos; eau » . Et cet appareil splendide , utilisable sur-le-champ , est essentiellement un radeau flottant avec une pouponnière d&apos; huîtres en dessous ."	LING_EXPL	A	POOL
